12011063 ,5.6 ,5.5 ,3.2 ,4 ,5.25 ,2.8 ,3.4 ,5.25 ,4.2
12011261 ,4.8 ,7.25 ,4.2 ,4.6 ,4.75 ,3.6 ,4.2 ,3.4 ,3.4
12012299 ,5.6 ,5.75 ,2.8 ,3.25 ,5.5 ,3.4 ,5 ,4.2 ,3.8
12012690 ,5 ,5.25 ,4 ,5.25 ,2.8 ,4.2 ,5.25 ,3.4 ,4.25
01066120 ,4.6 ,6.25 ,4.6 ,4.75 ,3.6 ,5 ,3.4 ,3.8 ,4.75
05005268 ,6 ,4.75 ,3.25 ,5.5 ,3.4 ,5.25 ,4.2 ,4.25 ,5
06004616 ,5 ,3.75 ,5.25 ,2.8 ,4.2 ,3.4 ,3.4 ,4.75 ,4.4
11002593 ,5.2 ,4 ,4.75 ,3.6 ,5 ,4.2 ,3.8 ,5 ,3.8
12001419 ,6.4 ,5 ,5.5 ,3.4 ,5.25 ,3.4 ,4.25 ,4.4 ,4.2
12002515 ,3.8 ,7.5 ,2.8 ,4.2 ,3.4 ,3.8 ,4.75 ,3.8 ,4
12002650 ,5.6 ,6.75 ,3.6 ,5 ,4.2 ,4.25 ,5 ,4.2 ,3
12003666 ,4.2 ,6.5 ,3.4 ,5.25 ,3.4 ,4.75 ,4.4 ,4 ,4.75
12004245 ,4.4 ,7.5 ,4.2 ,3.4 ,3.8 ,5 ,3.8 ,3 ,4.25
12006168 ,4.2 ,7.75 ,5 ,4.2 ,4.25 ,4.4 ,4.2 ,4.75 ,3.2
12010449 ,5.6 ,5.75 ,5.25 ,3.4 ,4.75 ,3.8 ,4 ,4.25 ,6
12010919 ,4 ,6.5 ,3.4 ,3.8 ,5 ,4.2 ,3 ,3.2 ,5.75
12011480 ,6.6 ,6.25 ,4.2 ,4.25 ,4.4 ,4 ,4.75 ,6 ,4
12011688 ,5.2 ,7.5 ,3.4 ,4.75 ,3.8 ,3 ,4.25 ,5.75 ,5.25
16005385 ,5.8 ,7 ,3.8 ,5 ,4.2 ,4.75 ,3.2 ,4 ,3.6
17001572 ,6.2 ,6 ,4.25 ,4.4 ,4 ,4.25 ,6 ,5.25 ,3.6
17006799 ,7 ,5.25 ,4.75 ,3.8 ,3 ,3.2 ,5.75 ,3.6 ,4
01027424 ,5.4 ,6.25 ,5 ,4.2 ,4.75 ,6 ,4 ,3.6 ,4.75
01049792 ,6.8 ,5.5 ,4.4 ,4 ,4.25 ,5.75 ,5.25 ,4 ,4.5
05000704 ,3.4 ,6.5 ,3.8 ,3 ,3.2 ,4 ,3.6 ,4.75 ,6
06001895 ,5 ,4.5 ,4.2 ,4.75 ,6 ,5.25 ,3.6 ,4.5 ,6.5
06004380 ,4.8 ,5 ,4 ,4.25 ,5.75 ,3.6 ,4 ,6 ,4.2
06004520 ,4.2 ,8.5 ,3 ,3.2 ,4 ,3.6 ,4.75 ,6.5 ,2.4
08005719 ,5.6 ,3.5 ,4.75 ,6 ,5.25 ,4 ,4.5 ,4.2 ,5.25
11001131 ,5.4 ,4 ,4.25 ,5.75 ,3.6 ,4.75 ,6 ,2.4 ,3.6
12000610 ,6 ,6.5 ,3.2 ,4 ,3.6 ,4.5 ,6.5 ,5.25 ,5
12001272 ,6.8 ,4 ,6 ,5.25 ,4 ,6 ,4.2 ,3.6 ,3
12001500 ,5.8 ,5.25 ,5.75 ,3.6 ,4.75 ,6.5 ,2.4 ,5 ,3.2
12002762 ,3.8 ,6 ,4 ,3.6 ,4.5 ,4.2 ,5.25 ,3 ,4.6
12003876 ,5 ,5.5 ,5.25 ,4 ,6 ,2.4 ,3.6 ,3.2 ,4.75
12004415 ,4.8 ,7.25 ,3.6 ,4.75 ,6.5 ,5.25 ,5 ,4.6 ,3.8
12004423 ,4.8 ,7.25 ,3.6 ,4.5 ,4.2 ,3.6 ,3 ,4.75 ,5
12004497 ,6.4 ,5.25 ,4 ,6 ,2.4 ,5 ,3.2 ,3.8 ,4.2
12005595 ,4.4 ,4.5 ,4.75 ,6.5 ,5.25 ,3 ,4.6 ,5 ,3.8
12005953 ,6.6 ,4.75 ,4.5 ,4.2 ,3.6 ,3.2 ,4.75 ,4.2 ,3.75
12007196 ,6.2 ,4.5 ,6 ,2.4 ,5 ,4.6 ,3.8 ,3.8 ,3.8
12007394 ,5.8 ,4.5 ,6.5 ,5.25 ,3 ,4.75 ,5 ,3.75 ,3.25
12008129 ,5 ,6.5 ,4.2 ,3.6 ,3.2 ,3.8 ,4.2 ,3.8 ,5
12009477 ,4.6 ,6.75 ,2.4 ,5 ,4.6 ,5 ,3.8 ,3.25 ,4.25
12009869 ,5.6 ,6 ,5.25 ,3 ,4.75 ,4.2 ,3.75 ,5 ,4.5
12010531 ,4.6 ,5.5 ,3.6 ,3.2 ,3.8 ,3.8 ,3.8 ,4.25 ,5.5
12011949 ,6 ,5.75 ,5 ,4.6 ,5 ,3.75 ,3.25 ,4.5 ,4.25
12012399 ,4.6 ,6.25 ,3 ,4.75 ,4.2 ,3.8 ,5 ,5.5 ,6
12012676 ,5 ,5.5 ,3.2 ,3.8 ,3.8 ,3.25 ,4.25 ,4.25 ,2.8
12012858 ,4.2 ,7 ,4.6 ,5 ,3.75 ,5 ,4.5 ,6 ,4
15011005 ,6.4 ,4.5 ,4.75 ,4.2 ,3.8 ,4.25 ,5.5 ,2.8 ,4.4
19004830 ,8 ,5 ,3.8 ,3.8 ,3.25 ,4.5 ,4.25 ,4 ,4.6
25004851 ,5.4 ,5.75 ,5 ,3.75 ,5 ,5.5 ,6 ,4.4 ,3.4
26019002 ,5.8 ,6.25 ,4.2 ,3.8 ,4.25 ,4.25 ,2.8 ,4.6 ,4.2
05000767 ,4.8 ,5 ,3.8 ,3.25 ,4.5 ,6 ,4 ,3.4 ,4.2
10005182 ,4.8 ,5 ,3.75 ,5 ,5.5 ,2.8 ,4.4 ,4.2 ,5.75
11000689 ,5 ,6.75 ,3.8 ,4.25 ,4.25 ,4 ,4.6 ,4.2 ,3.2
11001678 ,6.2 ,4 ,3.25 ,4.5 ,6 ,4.4 ,3.4 ,5.75 ,3.6
12001253 ,5.8 ,5.75 ,5 ,5.5 ,2.8 ,4.6 ,4.2 ,3.2 ,4.25
12002564 ,6 ,5.25 ,4.25 ,4.25 ,4 ,3.4 ,4.2 ,3.6 ,2.5
12002598 ,6.2 ,4.75 ,4.5 ,6 ,4.4 ,4.2 ,5.75 ,4.25 ,3.2
12003542 ,5 ,5 ,5.5 ,2.8 ,4.6 ,4.2 ,3.2 ,2.5 ,4.75
12005587 ,6.2 ,5 ,4.25 ,4 ,3.4 ,5.75 ,3.6 ,3.2 ,4.4
12005607 ,4.6 ,5 ,6 ,4.4 ,4.2 ,3.2 ,4.25 ,4.75 ,3.25
12006362 ,5.6 ,7 ,2.8 ,4.6 ,4.2 ,3.6 ,2.5 ,4.4 ,5.5
12006412 ,5.2 ,6.25 ,4 ,3.4 ,5.75 ,4.25 ,3.2 ,3.25 ,4.8
12007036 ,6.4 ,5.75 ,4.4 ,4.2 ,3.2 ,2.5 ,4.75 ,5.5 ,5.5
12009959 ,5.6 ,6.25 ,4.6 ,4.2 ,3.6 ,3.2 ,4.4 ,4.8 ,3.8
12011412 ,5 ,8 ,3.4 ,5.75 ,4.25 ,4.75 ,3.25 ,5.5 ,4.8
12012426 ,4 ,7.25 ,4.2 ,3.2 ,2.5 ,4.4 ,5.5 ,3.8 ,5
13005120 ,5.2 ,6 ,4.2 ,3.6 ,3.2 ,3.25 ,4.8 ,4.8 ,3.6
13005138 ,6.8 ,3 ,5.75 ,4.25 ,4.75 ,5.5 ,5.5 ,5 ,3.2
18001268 ,4.2 ,6 ,3.2 ,2.5 ,4.4 ,4.8 ,3.8 ,3.6 ,5.25
18013696 ,6 ,6 ,3.6 ,3.2 ,3.25 ,5.5 ,4.8 ,3.2 ,3.8
05000501 ,4.6 ,4.5 ,4.25 ,4.75 ,5.5 ,3.8 ,5 ,5.25 ,3
07002569 ,6.4 ,6.25 ,2.5 ,4.4 ,4.8 ,4.8 ,3.6 ,3.8 ,3.2
10005215 ,2.6 ,7.5 ,3.2 ,3.25 ,5.5 ,5 ,3.2 ,3 ,3.6
11001539 ,4.6 ,4 ,4.75 ,5.5 ,3.8 ,3.6 ,5.25 ,3.2 ,4.5
12001427 ,6.2 ,5.75 ,4.4 ,4.8 ,4.8 ,3.2 ,3.8 ,3.6 ,3.4
12002496 ,5.2 ,4.75 ,3.25 ,5.5 ,5 ,5.25 ,3 ,4.5 ,3.4
12002559 ,4.6 ,3.25 ,5.5 ,3.8 ,3.6 ,3.8 ,3.2 ,3.4 ,4.5
12002816 ,5.4 ,5 ,4.8 ,4.8 ,3.2 ,3 ,3.6 ,3.4 ,4
12003537 ,5.8 ,4 ,5.5 ,5 ,5.25 ,3.2 ,4.5 ,4.5 ,2.6
12005149 ,5.6 ,6.75 ,3.8 ,3.6 ,3.8 ,3.6 ,3.4 ,4 ,4.8
12007908 ,3.4 ,7 ,4.8 ,3.2 ,3 ,4.5 ,3.4 ,2.6 ,4.5
12009807 ,5.8 ,5.5 ,5 ,5.25 ,3.2 ,3.4 ,4.5 ,4.8 ,4.2
12010451 ,4.4 ,7.75 ,3.6 ,3.8 ,3.6 ,3.4 ,4 ,4.5 ,6
12011237 ,3.8 ,6.25 ,3.2 ,3 ,4.5 ,4.5 ,2.6 ,4.2 ,3
12011253 ,6.2 ,3.75 ,5.25 ,3.2 ,3.4 ,4 ,4.8 ,6 ,3.6
12011359 ,4.6 ,6.75 ,3.8 ,3.6 ,3.4 ,2.6 ,4.5 ,3 ,4.75
12012357 ,4.8 ,7.5 ,3 ,4.5 ,4.5 ,4.8 ,4.2 ,3.6 ,6
12012629 ,4.6 ,5.5 ,3.2 ,3.4 ,4 ,4.5 ,6 ,4.75 ,3.5
13001856 ,4.6 ,7 ,3.6 ,3.4 ,2.6 ,4.2 ,3 ,6 ,5
18004233 ,5.6 ,5.25 ,4.5 ,4.5 ,4.8 ,6 ,3.6 ,3.5 ,4.25
19000498 ,6.6 ,6.25 ,3.4 ,4 ,4.5 ,3 ,4.75 ,5 ,4.8
26014201 ,7 ,5.25 ,3.4 ,2.6 ,4.2 ,3.6 ,6 ,4.25 ,2.8
06003657 ,5 ,3.5 ,4.5 ,4.8 ,6 ,4.75 ,3.5 ,4.8 ,2.8
10008788 ,3.6 ,7.5 ,4 ,4.5 ,3 ,6 ,5 ,2.8 ,3.2
12001283 ,6 ,7.5 ,2.6 ,4.2 ,3.6 ,3.5 ,4.25 ,2.8 ,5.75
12001448 ,5.2 ,6 ,4.8 ,6 ,4.75 ,5 ,4.8 ,3.2 ,5
12002664 ,5.8 ,4.75 ,4.5 ,3 ,6 ,4.25 ,2.8 ,5.75 ,4.6
12004267 ,5.6 ,5.25 ,4.2 ,3.6 ,3.5 ,4.8 ,2.8 ,5 ,4
12004771 ,6 ,4 ,6 ,4.75 ,5 ,2.8 ,3.2 ,4.6 ,3.4
12005633 ,5.2 ,4.75 ,3 ,6 ,4.25 ,2.8 ,5.75 ,4 ,3.8
12006473 ,6.2 ,6.25 ,3.6 ,3.5 ,4.8 ,3.2 ,5 ,3.4 ,5.8
12006948 ,6.2 ,5 ,4.75 ,5 ,2.8 ,5.75 ,4.6 ,3.8 ,5.25
12007079 ,4.8 ,5.25 ,6 ,4.25 ,2.8 ,5 ,4 ,5.8 ,4.4
12008126 ,4.8 ,4.75 ,3.5 ,4.8 ,3.2 ,4.6 ,3.4 ,5.25 ,3.8
12008250 ,6 ,5 ,5 ,2.8 ,5.75 ,4 ,3.8 ,4.4 ,5
12009465 ,3.8 ,5 ,4.25 ,2.8 ,5 ,3.4 ,5.8 ,3.8 ,3.6
12010165 ,4.2 ,6.5 ,4.8 ,3.2 ,4.6 ,3.8 ,5.25 ,5 ,5.75
12010901 ,3.2 ,7 ,2.8 ,5.75 ,4 ,5.8 ,4.4 ,3.6 ,2.8
12010906 ,3.4 ,6.75 ,2.8 ,5 ,3.4 ,5.25 ,3.8 ,5.75 ,3.6
12010955 ,3.6 ,6.25 ,3.2 ,4.6 ,3.8 ,4.4 ,5 ,2.8 ,4.6
12011151 ,5.6 ,3.75 ,5.75 ,4 ,5.8 ,3.8 ,3.6 ,3.6 ,5.75
12011365 ,5.4 ,5.5 ,5 ,3.4 ,5.25 ,5 ,5.75 ,4.6 ,2.8
12011978 ,6.2 ,5.25 ,4.6 ,3.8 ,4.4 ,3.6 ,2.8 ,5.75 ,3.2
12012348 ,4.6 ,6.5 ,4 ,5.8 ,3.8 ,5.75 ,3.6 ,2.8 ,3
13002560 ,5.8 ,5.75 ,3.4 ,5.25 ,5 ,2.8 ,4.6 ,3.2 ,3
18010004 ,4.8 ,6.5 ,3.8 ,4.4 ,3.6 ,3.6 ,5.75 ,3 ,4
19006645 ,4.8 ,5 ,5.8 ,3.8 ,5.75 ,4.6 ,2.8 ,3 ,4.8
21014204 ,6.2 ,4 ,5.25 ,5 ,2.8 ,5.75 ,3.2 ,4 ,3.8
28029252 ,5.4 ,5.75 ,4.4 ,3.6 ,3.6 ,2.8 ,3 ,4.8 ,5.25
06004269 ,3.8 ,5.25 ,3.8 ,5.75 ,4.6 ,3.2 ,3 ,3.8 ,5.25
06004288 ,4.6 ,3.25 ,5 ,2.8 ,5.75 ,3 ,4 ,5.25 ,4.6
11001421 ,4 ,7.25 ,3.6 ,3.6 ,2.8 ,3 ,4.8 ,5.25 ,6
12000697 ,5 ,4 ,5.75 ,4.6 ,3.2 ,4 ,3.8 ,4.6 ,3.4
12001004 ,5.4 ,4.5 ,2.8 ,5.75 ,3 ,4.8 ,5.25 ,6 ,4
12001300 ,4.8 ,7.25 ,3.6 ,2.8 ,3 ,3.8 ,5.25 ,3.4 ,4.2
12001342 ,4.2 ,7 ,4.6 ,3.2 ,4 ,5.25 ,4.6 ,4 ,3.4
12001360 ,5.6 ,4.5 ,5.75 ,3 ,4.8 ,5.25 ,6 ,4.2 ,6.75
12003827 ,4.4 ,5.5 ,2.8 ,3 ,3.8 ,4.6 ,3.4 ,3.4 ,4.6
12004298 ,5 ,6.5 ,3.2 ,4 ,5.25 ,6 ,4 ,6.75 ,3.2
12004991 ,6.2 ,6.5 ,3 ,4.8 ,5.25 ,3.4 ,4.2 ,4.6 ,3.75
12005468 ,4.2 ,5.5 ,3 ,3.8 ,4.6 ,4 ,3.4 ,3.2 ,4.25
12005517 ,5.8 ,5 ,4 ,5.25 ,6 ,4.2 ,6.75 ,3.75 ,4.8
12007257 ,6 ,5 ,4.8 ,5.25 ,3.4 ,3.4 ,4.6 ,4.25 ,5.5
12007369 ,4.4 ,7.5 ,3.8 ,4.6 ,4 ,6.75 ,3.2 ,4.8 ,3.25
12008297 ,6.4 ,4 ,5.25 ,6 ,4.2 ,4.6 ,3.75 ,5.5 ,4.5
12011567 ,6 ,4.5 ,5.25 ,3.4 ,3.4 ,3.2 ,4.25 ,3.25 ,3.6
12011648 ,4.2 ,7 ,4.6 ,4 ,6.75 ,3.75 ,4.8 ,4.5 ,3.2
12011682 ,3.4 ,6.25 ,6 ,4.2 ,4.6 ,4.25 ,5.5 ,3.6 ,3.4
12012455 ,3.2 ,6.25 ,3.4 ,3.4 ,3.2 ,4.8 ,3.25 ,3.2 ,3
12012806 ,2.6 ,6.25 ,4 ,6.75 ,3.75 ,5.5 ,4.5 ,3.4 ,3
18011887 ,5.2 ,5.25 ,4.2 ,4.6 ,4.25 ,3.25 ,3.6 ,3 ,3.8
18012135 ,4.6 ,6.75 ,3.4 ,3.2 ,4.8 ,4.5 ,3.2 ,3 ,4.2
25011019 ,4.2 ,4.25 ,6.75 ,3.75 ,5.5 ,3.6 ,3.4 ,3.8 ,5.5
01030659 ,4.6 ,6.25 ,4.6 ,4.25 ,3.25 ,3.2 ,3 ,4.2 ,4.6
01031235 ,5.6 ,6.75 ,3.2 ,4.8 ,4.5 ,3.4 ,3 ,5.5 ,5.25
01036765 ,3.6 ,5.25 ,3.75 ,5.5 ,3.6 ,3 ,3.8 ,4.6 ,4.75
12000824 ,4.4 ,3.75 ,4.25 ,3.25 ,3.2 ,3 ,4.2 ,5.25 ,4
12006107 ,4.2 ,6.5 ,4.8 ,4.5 ,3.4 ,3.8 ,5.5 ,4.75 ,5
12007258 ,5.4 ,4.5 ,5.5 ,3.6 ,3 ,4.2 ,4.6 ,4 ,3.25
12007405 ,5.8 ,5.5 ,3.25 ,3.2 ,3 ,5.5 ,5.25 ,5 ,3.8
12007602 ,6.2 ,3.75 ,4.5 ,3.4 ,3.8 ,4.6 ,4.75 ,3.25 ,5
12008372 ,5 ,7 ,3.6 ,3 ,4.2 ,5.25 ,4 ,3.8 ,3.2
12008455 ,6.2 ,6 ,3.2 ,3 ,5.5 ,4.75 ,5 ,5 ,4.2
12008515 ,5 ,7 ,3.4 ,3.8 ,4.6 ,4 ,3.25 ,3.2 ,3.2
12009551 ,3.6 ,6 ,3 ,4.2 ,5.25 ,5 ,3.8 ,4.2 ,3.6
12010122 ,4.4 ,7.5 ,3 ,5.5 ,4.75 ,3.25 ,5 ,3.2 ,3.4
12010934 ,4.8 ,6 ,3.8 ,4.6 ,4 ,3.8 ,3.2 ,3.6 ,4.25
14006549 ,5.4 ,5 ,4.2 ,5.25 ,5 ,5 ,4.2 ,3.4 ,4.2
18009571 ,4.8 ,4.25 ,5.5 ,4.75 ,3.25 ,3.2 ,3.2 ,4.25 ,4.2
19007770 ,4 ,6.5 ,4.6 ,4 ,3.8 ,4.2 ,3.6 ,4.2 ,4
28005357 ,3 ,4.25 ,5.25 ,5 ,5 ,3.2 ,3.4 ,4.2 ,4
01058341 ,5.6 ,5 ,4.75 ,3.25 ,3.2 ,3.6 ,4.25 ,4 ,3.5
06002253 ,4 ,4.25 ,4 ,3.8 ,4.2 ,3.4 ,4.2 ,4 ,4.75
10000776 ,5.8 ,3.5 ,5 ,5 ,3.2 ,4.25 ,4.2 ,3.5 ,3.2
10002954 ,6 ,3 ,3.25 ,3.2 ,3.6 ,4.2 ,4 ,4.75 ,4.8
11000789 ,3 ,7.5 ,3.8 ,4.2 ,3.4 ,4.2 ,4 ,3.2 ,4.4
12001761 ,5.4 ,4.75 ,5 ,3.2 ,4.25 ,4 ,3.5 ,4.8 ,5.75
12002431 ,4 ,7 ,3.2 ,3.6 ,4.2 ,4 ,4.75 ,4.4 ,2.2
12002688 ,2.8 ,7.25 ,4.2 ,3.4 ,4.2 ,3.5 ,3.2 ,5.75 ,2.4
12003258 ,4.6 ,7 ,3.2 ,4.25 ,4 ,4.75 ,4.8 ,2.2 ,5.25
12003606 ,3.2 ,5.5 ,3.6 ,4.2 ,4 ,3.2 ,4.4 ,2.4 ,3.6
12003735 ,3.8 ,5 ,3.4 ,4.2 ,3.5 ,4.8 ,5.75 ,5.25 ,3
12004750 ,5 ,6 ,4.25 ,4 ,4.75 ,4.4 ,2.2 ,3.6 ,2.6
12004940 ,4.4 ,6.75 ,4.2 ,4 ,3.2 ,5.75 ,2.4 ,3 ,4.2
12004959 ,4.2 ,6.75 ,4.2 ,3.5 ,4.8 ,2.2 ,5.25 ,2.6 ,3
12005076 ,5.2 ,6 ,4 ,4.75 ,4.4 ,2.4 ,3.6 ,4.2 ,4
12006330 ,4.8 ,6.5 ,4 ,3.2 ,5.75 ,5.25 ,3 ,3 ,4
12007155 ,5.4 ,6.25 ,3.5 ,4.8 ,2.2 ,3.6 ,2.6 ,4 ,5.25
12008179 ,4.8 ,4.75 ,4.75 ,4.4 ,2.4 ,3 ,4.2 ,4 ,3.25
12008520 ,5.6 ,6.5 ,3.2 ,5.75 ,5.25 ,2.6 ,3 ,5.25 ,3.6
12009861 ,4 ,6.5 ,4.8 ,2.2 ,3.6 ,4.2 ,4 ,3.25 ,3
12010072 ,3.4 ,7 ,4.4 ,2.4 ,3 ,3 ,4 ,3.6 ,2.8
17000788 ,6.4 ,3 ,5.75 ,5.25 ,2.6 ,4 ,5.25 ,3 ,4.8
18008536 ,4.2 ,5.75 ,2.2 ,3.6 ,4.2 ,4 ,3.25 ,2.8 ,4
25008134 ,5.4 ,7 ,2.4 ,3 ,3 ,5.25 ,3.6 ,4.8 ,5.25
26016056 ,5.8 ,3.75 ,5.25 ,2.6 ,4 ,3.25 ,3 ,4 ,7.5
27001767 ,5.6 ,5.5 ,3.6 ,4.2 ,4 ,3.6 ,2.8 ,5.25 ,8
12000561 ,4.6 ,4.5 ,3 ,3 ,5.25 ,3 ,4.8 ,7.5 ,7
12000983 ,3.8 ,5.5 ,2.6 ,4 ,3.25 ,2.8 ,4 ,8 ,6.5
12001522 ,4.8 ,6 ,4.2 ,4 ,3.6 ,4.8 ,5.25 ,7 ,6.4
12003650 ,2.8 ,6.25 ,3 ,5.25 ,3 ,4 ,7.5 ,6.5 ,4.8
12004295 ,4.4 ,5.5 ,4 ,3.25 ,2.8 ,5.25 ,8 ,6.4 ,3.6
12005103 ,4.6 ,6.5 ,4 ,3.6 ,4.8 ,7.5 ,7 ,4.8 ,7.2
12006383 ,5.2 ,4.5 ,5.25 ,3 ,4 ,8 ,6.5 ,3.6 ,5.6
12009170 ,5 ,5.75 ,3.25 ,2.8 ,5.25 ,7 ,6.4 ,7.2 ,4.2
12009322 ,3.2 ,5.25 ,3.6 ,4.8 ,7.5 ,6.5 ,4.8 ,5.6 ,4.6
12012705 ,4.6 ,4.5 ,3 ,4 ,8 ,6.4 ,3.6 ,4.2 ,4.4
13003477 ,5.8 ,5.5 ,2.8 ,5.25 ,7 ,4.8 ,7.2 ,4.6 ,5.2
17006642 ,4.4 ,4.75 ,4.8 ,7.5 ,6.5 ,3.6 ,5.6 ,4.4 ,3.6
24001351 ,4.4 ,6.5 ,4 ,8 ,6.4 ,7.2 ,4.2 ,5.2 ,4.6
28003416 ,5 ,4.75 ,5.25 ,7 ,4.8 ,5.6 ,4.6 ,3.6 ,3.6
09005328 ,7.4 ,6.75 ,7.5 ,6.5 ,3.6 ,4.2 ,4.4 ,4.6 ,6
01041582 ,5 ,6 ,8 ,6.4 ,7.2 ,4.6 ,5.2 ,3.6 ,7.25
21004178 ,7.6 ,7 ,7 ,4.8 ,5.6 ,4.4 ,3.6 ,6 ,6
12002422 ,6 ,6.25 ,6.5 ,3.6 ,4.2 ,5.2 ,4.6 ,7.25 ,3.8
12007164 ,6.4 ,8 ,6.4 ,7.2 ,4.6 ,3.6 ,3.6 ,6 ,5.8
12010118 ,6 ,7 ,4.8 ,5.6 ,4.4 ,4.6 ,6 ,3.8 ,3.6
10002519 ,8.2 ,5.75 ,3.6 ,4.2 ,5.2 ,3.6 ,7.25 ,5.8 ,3.6
18015264 ,5.2 ,7 ,7.2 ,4.6 ,3.6 ,6 ,6 ,3.6 ,5.6
27007125 ,7 ,7 ,5.6 ,4.4 ,4.6 ,7.25 ,3.8 ,3.6 ,5.6
13005236 ,6.6 ,6.5 ,4.2 ,5.2 ,3.6 ,6 ,5.8 ,5.6 ,4.4
07002038 ,5.8 ,6.5 ,4.6 ,3.6 ,6 ,3.8 ,3.6 ,5.6 ,5.25
12002350 ,7 ,5.5 ,4.4 ,4.6 ,7.25 ,5.8 ,3.6 ,4.4 ,5.6
06004150 ,6.8 ,4.75 ,5.2 ,3.6 ,6 ,3.6 ,5.6 ,5.25 ,6
11001198 ,5.4 ,7.5 ,3.6 ,6 ,3.8 ,3.6 ,5.6 ,5.6 ,5.6
12010293 ,6.6 ,7.75 ,4.6 ,7.25 ,5.8 ,5.6 ,4.4 ,6 ,5.25
10006544 ,4 ,8.5 ,3.6 ,6 ,3.6 ,5.6 ,5.25 ,5.6 ,5.4
12010860 ,6.8 ,5.25 ,6 ,3.8 ,3.6 ,4.4 ,5.6 ,5.25 ,4.5
12001496 ,6.6 ,5 ,7.25 ,5.8 ,5.6 ,5.25 ,6 ,5.4 ,6
26008638 ,6.2 ,6 ,6 ,3.6 ,5.6 ,5.6 ,5.6 ,4.5 ,3
11001580 ,5.4 ,6.25 ,3.8 ,3.6 ,4.4 ,6 ,5.25 ,6 ,7.75
12006926 ,5.8 ,7 ,5.8 ,5.6 ,5.25 ,5.6 ,5.4 ,3 ,6
12000656 ,4.4 ,7 ,3.6 ,5.6 ,5.6 ,5.25 ,4.5 ,7.75 ,3.2
12011038 ,4 ,7.5 ,3.6 ,4.4 ,6 ,5.4 ,6 ,6 ,4
25002243 ,6.4 ,5.5 ,5.6 ,5.25 ,5.6 ,4.5 ,3 ,3.2 ,6.5
12001677 ,6.2 ,6 ,5.6 ,5.6 ,5.25 ,6 ,7.75 ,4 ,3.4
12011374 ,4.4 ,8.75 ,4.4 ,6 ,5.4 ,3 ,6 ,6.5 ,5.5
12009387 ,5.2 ,5.75 ,5.25 ,5.6 ,4.5 ,7.75 ,3.2 ,3.4 ,5.6
12010441 ,6.4 ,4.75 ,5.6 ,5.25 ,6 ,6 ,4 ,5.5 ,4.6
11002073 ,3.4 ,4.5 ,6 ,5.4 ,3 ,3.2 ,6.5 ,5.6 ,3.4
12005736 ,6.6 ,3.75 ,5.6 ,4.5 ,7.75 ,4 ,3.4 ,4.6 ,4.4
12008291 ,6.4 ,5.25 ,5.25 ,6 ,6 ,6.5 ,5.5 ,3.4 ,5
18014065 ,4.6 ,6 ,5.4 ,3 ,3.2 ,3.4 ,5.6 ,4.4 ,2.8
07000977 ,4.8 ,4.5 ,4.5 ,7.75 ,4 ,5.5 ,4.6 ,5 ,6.75
12001050 ,5.8 ,4 ,6 ,6 ,6.5 ,5.6 ,3.4 ,2.8 ,6.25
12005478 ,4.8 ,6 ,3 ,3.2 ,3.4 ,4.6 ,4.4 ,6.75 ,7
12011987 ,4.4 ,4.5 ,7.75 ,4 ,5.5 ,3.4 ,5 ,6.25 ,5.5
18013498 ,5.2 ,5 ,6 ,6.5 ,5.6 ,4.4 ,2.8 ,7 ,4
01065211 ,6.8 ,6.5 ,3.2 ,3.4 ,4.6 ,5 ,6.75 ,5.5 ,4.75
12011351 ,5.4 ,7 ,4 ,5.5 ,3.4 ,2.8 ,6.25 ,4 ,3
12012183 ,4 ,5 ,6.5 ,5.6 ,4.4 ,6.75 ,7 ,4.75 ,2.6
18010831 ,5.8 ,6.25 ,3.4 ,4.6 ,5 ,6.25 ,5.5 ,3 ,2
10005657 ,3.4 ,4.25 ,5.5 ,3.4 ,2.8 ,7 ,4 ,2.6 ,3.6
12004994 ,5.2 ,5.5 ,5.6 ,4.4 ,6.75 ,5.5 ,4.75 ,2 ,4
12007341 ,4.2 ,7.5 ,4.6 ,5 ,6.25 ,4 ,3 ,3.6 ,3.4
12011375 ,5.2 ,7.75 ,3.4 ,2.8 ,7 ,4.75 ,2.6 ,4 ,4
26002556 ,4.8 ,7 ,4.4 ,6.75 ,5.5 ,3 ,2 ,3.4 ,6
01009587 ,4.2 ,7.25 ,5 ,6.25 ,4 ,2.6 ,3.6 ,4 ,2.8
07001819 ,5.8 ,4.5 ,2.8 ,7 ,4.75 ,2 ,4 ,6 ,2.6
12002729 ,3.6 ,4.75 ,6.75 ,5.5 ,3 ,3.6 ,3.4 ,2.8 ,4.4
12011080 ,4.2 ,4.5 ,6.25 ,4 ,2.6 ,4 ,4 ,2.6 ,2.8
10000703 ,3 ,4.75 ,7 ,4.75 ,2 ,3.4 ,6 ,4.4 ,3.6
12002755 ,4 ,5.25 ,5.5 ,3 ,3.6 ,4 ,2.8 ,2.8 ,8
12006132 ,5.6 ,6.25 ,4 ,2.6 ,4 ,6 ,2.6 ,3.6 ,8.75
01058037 ,3.6 ,7.25 ,4.75 ,2 ,3.4 ,2.8 ,4.4 ,8 ,8.75
10001829 ,4.4 ,5 ,3 ,3.6 ,4 ,2.6 ,2.8 ,8.75 ,9
